Participant id,Condition,Event,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
5ef09df28c610f5ffa1601c9,Truthful,None of them,49,14.33,40.06,24.32,99.0,9.8,26.53,93.88,75.51,61.22,6.12,4.08,0.0,4.08,0.0,0.0,0.0,2.04,18.37,10.2,0.0,2.04,14.29,12.24,8.16,2.04,16.33,12.24,8.16,4.08,4.08,0.0,0.0,14.29,2.04,12.24,0.0,2.04,0.0,2.04,2.04,6.12,0.0,16.33,16.33,0.0,10.2,10.2,0.0,0.0,0.0,0.0,0.0,4.08,0.0,0.0,0.0,0.0,0.0,0.0,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.12,4.08,0.0,2.04,0.0,0.0,4.08,0.0,0.0,0.0,0.0,0.0,0.0,4.08,0.0,0.0,0.0,0.0,0.0,2.04,0.0,0.0,0.0,0.0,2.04,8.16,0.0,2.04,4.08,0.0,0.0,0.0,2.04,12.24,0.0,2.04,0.0,0.0,0.0,0.0,0.0,18.37,10.2,8.16,0.0,0.0,0.0,0.0,0.0
5bcae4e85c2b810001dc2466,Truthful,Missing a deadline at work because of bad organisation,72,79.79,56.63,39.59,64.0,18.0,20.83,97.22,72.22,63.89,12.5,11.11,5.56,1.39,0.0,0.0,4.17,1.39,23.61,13.89,2.78,13.89,11.11,2.78,5.56,1.39,16.67,2.78,4.17,6.94,4.17,2.78,0.0,8.33,1.39,6.94,0.0,1.39,0.0,1.39,1.39,1.39,1.39,2.78,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.28,6.94,2.78,0.0,0.0,1.39,0.0,9.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,1.39,0.0,0.0,1.39,0.0,4.17,1.39,0.0,1.39,1.39,0.0,0.0,0.0,6.94,13.89,4.17,0.0,0.0,0.0,0.0,0.0,0.0,11.11,5.56,5.56,0.0,0.0,0.0,0.0,0.0
653ff4ad1b7bf9f92525aa1a,Truthful,A job interview for your dream job,121,35.42,8.52,62.23,90.2,20.17,15.7,94.21,78.51,65.29,16.53,5.79,5.79,0.0,0.0,0.0,0.0,10.74,12.4,5.79,0.83,15.7,9.92,8.26,7.44,0.83,18.18,3.31,5.79,1.65,0.0,1.65,0.0,20.66,2.48,17.36,5.79,6.61,2.48,1.65,0.83,0.83,0.83,4.96,4.96,0.0,1.65,1.65,0.0,0.0,0.0,0.0,0.0,1.65,1.65,0.0,0.0,0.0,0.0,1.65,0.0,0.0,0.0,0.0,0.0,1.65,0.0,0.0,1.65,8.26,0.0,0.0,8.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.83,0.0,0.0,0.0,0.0,0.0,2.48,6.61,6.61,0.0,1.65,4.13,0.0,0.0,0.83,4.13,13.22,1.65,0.0,0.0,0.0,0.0,0.0,0.0,9.09,4.96,2.48,0.0,0.0,0.0,1.65,0.0
5fbbde667818f3dc301f6647,Truthful,A job interview for your dream job,153,29.85,5.17,80.59,8.17,15.3,22.88,97.39,78.43,62.75,17.65,11.11,9.15,0.0,0.65,0.0,1.31,6.54,16.34,7.19,1.96,13.73,10.46,8.5,6.54,1.31,19.61,6.54,6.54,0.65,0.65,0.0,0.0,15.69,1.31,14.38,3.92,0.65,1.96,5.23,1.31,2.61,0.65,5.23,1.96,3.27,3.92,1.31,2.61,1.31,0.0,0.0,0.0,10.46,7.19,0.0,0.0,0.0,0.0,5.88,3.27,0.0,0.0,0.0,0.0,1.96,0.0,0.0,1.96,7.84,0.0,0.0,7.84,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,1.96,0.0,0.0,0.0,0.0,0.0,0.0,3.92,1.96,0.0,1.31,0.65,0.0,0.0,0.0,7.19,9.15,1.96,4.58,0.0,0.0,0.0,0.0,0.0,9.8,6.54,1.31,0.0,0.0,1.31,0.65,0.0
611e33021b47301a4818bbc8,Truthful,Missing a deadline at work because of bad organisation,124,84.4,54.49,53.11,6.37,124.0,26.61,90.32,66.94,47.58,14.52,9.68,4.03,4.84,0.0,0.0,0.81,4.84,15.32,8.06,2.42,16.13,4.03,2.42,4.84,1.61,15.32,7.26,3.23,8.06,5.65,0.81,1.61,11.29,0.81,9.68,0.81,4.84,0.81,0.0,0.0,3.23,0.81,6.45,2.42,4.03,1.61,0.0,1.61,0.0,0.0,0.0,0.0,10.48,3.23,0.81,0.0,0.0,0.0,1.61,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.87,0.0,0.0,4.03,4.84,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.81,0.0,0.0,0.0,0.81,0.0,4.03,4.84,0.0,0.0,4.84,0.0,0.0,0.0,6.45,8.06,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.81,0.0,0.0,0.0,0.0,0.0,0.0
6492fd86ee1c49dd5b81f5d1,Truthful,A job interview for your dream job,95,70.46,1.0,96.91,20.23,23.75,27.37,91.58,67.37,57.89,13.68,12.63,11.58,0.0,0.0,0.0,1.05,1.05,17.89,9.47,2.11,13.68,8.42,3.16,4.21,3.16,12.63,8.42,4.21,5.26,2.11,3.16,0.0,12.63,1.05,11.58,6.32,0.0,0.0,0.0,0.0,3.16,0.0,2.11,1.05,1.05,1.05,0.0,1.05,1.05,0.0,0.0,0.0,9.47,8.42,0.0,0.0,0.0,0.0,8.42,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.58,0.0,0.0,11.58,0.0,0.0,2.11,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,1.05,0.0,2.11,3.16,4.21,0.0,1.05,3.16,0.0,0.0,0.0,3.16,12.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,4.21,1.05,0.0,0.0,0.0,0.0,0.0
61144108e54209d166870411,Truthful,Being hospitalised and undergoing surgery,109,31.45,1.0,99.0,2.23,10.9,22.94,94.5,76.15,62.39,17.43,9.17,9.17,0.0,0.0,0.0,0.0,8.26,14.68,5.5,1.83,14.68,11.01,4.59,6.42,3.67,21.1,4.59,4.59,0.0,0.0,0.0,0.0,19.27,1.83,17.43,6.42,0.92,0.92,6.42,0.0,6.42,0.0,2.75,0.0,2.75,2.75,0.0,2.75,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,0.0,0.0,3.67,0.0,0.0,7.34,2.75,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.92,4.59,10.09,0.0,0.0,7.34,0.92,0.0,1.83,10.09,11.93,7.34,0.92,0.0,0.0,0.0,0.0,0.0,9.17,9.17,0.0,0.0,0.0,0.0,0.0,0.0
65723bb74a071113710655e7,Truthful,Ending a long romantic relationship,167,7.11,24.11,44.56,5.45,13.92,11.38,98.2,85.63,62.28,30.54,22.16,10.78,2.99,0.0,7.78,0.6,8.38,13.17,5.39,0.0,9.58,7.19,3.59,7.19,2.4,22.16,5.99,1.8,5.39,3.59,1.2,0.6,12.57,0.0,12.57,2.4,2.4,2.4,2.4,0.6,4.19,0.6,8.38,2.99,4.79,4.19,1.2,2.99,0.0,1.2,1.8,0.6,26.95,14.97,0.6,0.0,0.6,0.6,10.78,11.98,0.0,0.0,0.0,7.78,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.0,0.0,0.0,2.4,1.2,0.0,0.0,1.2,0.6,0.0,1.2,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78,7.78,0.6,0.0,5.99,0.0,0.0,1.2,4.19,11.98,2.99,1.8,0.0,0.0,0.0,0.0,0.0,11.98,7.19,2.4,0.0,0.0,2.4,0.0,0.0
6126a2b75731d7dcfefa4cc2,Truthful,Being involved in a car accident,146,48.29,1.42,99.0,2.26,16.22,20.55,92.47,70.55,58.22,14.38,10.27,8.9,0.68,0.68,0.0,0.0,4.11,15.07,6.85,0.68,14.38,5.48,8.22,8.9,1.37,15.07,2.74,4.79,4.79,0.68,2.74,1.37,8.9,0.0,8.9,0.68,1.37,0.68,0.68,0.0,6.85,0.0,4.11,0.68,3.42,2.74,0.0,2.74,0.0,0.0,0.0,0.0,4.79,2.05,1.37,0.0,0.0,0.0,0.68,2.74,0.0,0.0,0.0,0.0,3.42,0.0,0.0,3.42,4.11,0.0,0.0,4.11,0.0,0.0,4.11,3.42,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,2.74,0.0,0.68,0.0,0.0,0.0,0.0,4.11,10.96,0.0,3.42,6.16,0.0,0.0,1.37,8.22,8.22,0.0,2.74,0.68,0.68,0.0,0.0,0.0,6.16,5.48,0.68,0.0,0.0,0.0,0.0,0.0
65367825834650d5b518cac1,Truthful,A job interview for your dream job,78,45.8,1.53,99.0,60.52,15.6,12.82,97.44,73.08,62.82,23.08,15.38,14.1,0.0,0.0,0.0,1.28,7.69,16.67,5.13,3.85,17.95,10.26,2.56,5.13,0.0,20.51,1.28,2.56,1.28,0.0,0.0,1.28,6.41,0.0,6.41,2.56,1.28,0.0,1.28,0.0,2.56,0.0,2.56,2.56,0.0,2.56,2.56,0.0,0.0,0.0,0.0,0.0,11.54,5.13,0.0,0.0,0.0,0.0,5.13,3.85,0.0,0.0,1.28,0.0,1.28,0.0,0.0,1.28,15.38,0.0,2.56,12.82,0.0,0.0,1.28,1.28,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,7.69,0.0,1.28,5.13,0.0,0.0,1.28,6.41,12.82,0.0,2.56,0.0,0.0,0.0,0.0,0.0,10.26,6.41,3.85,0.0,0.0,0.0,0.0,0.0
6133d6ceda5d8d0022d8b108,Truthful,Cheating on your partner,125,42.07,79.75,78.14,3.14,20.83,16.8,96.8,77.6,61.6,23.2,20.0,10.4,3.2,0.0,4.8,0.0,3.2,16.0,7.2,0.0,15.2,4.8,3.2,9.6,0.8,16.0,3.2,0.8,8.8,8.0,0.8,0.8,8.8,0.0,8.8,3.2,1.6,1.6,0.8,0.0,2.4,0.0,7.2,2.4,4.8,1.6,0.0,1.6,0.0,0.8,0.8,0.0,23.2,5.6,2.4,0.0,1.6,1.6,0.0,17.6,3.2,1.6,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.8,0.0,1.6,0.0,0.0,0.0,0.8,0.0,0.0,8.8,9.6,0.0,1.6,7.2,0.0,0.0,0.8,4.0,9.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,6.4,4.8,1.6,0.0,0.0,0.0,0.0,0.0
60c8678d0c06ddfaafc29f0f,Truthful,None of them,159,43.04,1.0,99.0,2.82,14.45,18.24,87.42,73.58,55.35,19.5,16.98,14.47,0.0,0.0,1.26,0.0,2.52,15.72,5.66,2.52,13.21,6.29,4.4,6.29,1.26,18.24,6.29,7.55,0.0,0.0,0.0,0.0,13.84,0.0,12.58,3.77,0.63,1.89,3.14,0.0,3.77,0.0,2.52,0.0,2.52,2.52,0.0,2.52,0.0,0.63,0.0,0.0,7.55,5.03,0.63,0.63,0.63,0.0,3.14,2.52,0.0,0.0,1.26,0.0,0.63,0.0,0.0,0.63,1.26,0.0,0.0,0.63,0.63,0.0,3.77,2.52,1.26,0.0,0.63,0.0,0.0,0.0,0.0,1.89,0.0,0.63,1.89,0.0,0.0,0.0,0.0,0.0,7.55,8.81,0.0,3.14,5.66,0.63,0.0,0.0,8.81,11.32,0.0,0.63,0.0,0.0,0.0,0.0,0.0,9.43,6.92,1.26,0.0,0.0,0.63,0.63,0.0
61699d2c44832e100023cb80,Truthful,None of them,182,35.59,1.0,90.28,2.24,12.13,24.18,93.41,75.82,63.19,15.93,13.19,13.19,0.0,0.0,0.0,0.0,2.75,15.93,9.34,1.1,11.54,10.44,7.69,7.14,1.1,19.78,5.49,3.85,3.85,0.0,2.75,1.65,11.54,2.2,8.24,0.55,2.75,1.1,1.1,0.55,2.2,0.0,6.04,1.65,4.4,3.3,0.55,2.75,2.2,0.0,0.0,0.0,6.59,3.3,0.55,0.0,0.0,0.0,2.2,1.65,0.0,0.0,0.0,0.0,0.55,0.55,0.0,0.0,9.89,0.0,0.0,9.89,0.0,0.0,2.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.55,0.0,0.0,0.0,0.55,0.0,0.0,5.49,5.49,0.0,2.75,3.3,0.0,0.0,0.0,4.4,14.84,0.55,0.55,0.0,0.0,0.0,0.0,0.0,9.34,8.24,1.1,0.0,0.0,0.0,0.0,0.0
613644ab1f992400aacf1ddf,Truthful,Taking the bus/train without the ticket,73,10.82,1.0,99.0,40.28,14.6,15.07,93.15,87.67,65.75,17.81,13.7,12.33,0.0,0.0,0.0,1.37,4.11,10.96,8.22,0.0,12.33,8.22,13.7,8.22,5.48,24.66,8.22,2.74,0.0,0.0,0.0,0.0,17.81,2.74,15.07,2.74,0.0,0.0,2.74,2.74,5.48,1.37,4.11,2.74,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74,0.0,0.0,1.37,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74,0.0,6.85,0.0,0.0,0.0,0.0,4.11,0.0,8.22,9.59,1.37,4.11,5.48,0.0,0.0,0.0,2.74,15.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.33,5.48,4.11,0.0,0.0,2.74,0.0,0.0
61011efb0639c55ef85d128a,Truthful,Taking the bus/train without the ticket,112,38.14,1.0,97.09,47.3,16.0,18.75,91.96,70.54,57.14,14.29,11.61,10.71,0.0,0.0,0.89,0.0,2.68,11.61,8.04,1.79,12.5,8.93,4.46,10.71,2.68,15.18,7.14,3.57,6.25,0.0,0.89,5.36,12.5,0.0,11.61,5.36,3.57,0.0,0.0,0.0,3.57,0.89,8.04,4.46,2.68,3.57,0.0,2.68,0.0,0.89,0.0,0.0,5.36,3.57,0.0,1.79,0.0,0.89,0.0,1.79,0.0,0.0,1.79,0.0,0.89,0.0,0.0,0.89,7.14,0.0,0.0,4.46,2.68,0.0,1.79,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.89,0.0,0.0,0.0,5.36,6.25,0.89,0.0,4.46,0.0,0.0,0.89,5.36,9.82,1.79,1.79,0.0,0.0,0.0,0.0,0.0,17.86,7.14,4.46,0.0,0.0,2.68,3.57,0.0
5ea63c3594a32d64240bf2ea,Truthful,Taking the bus/train without the ticket,206,68.52,2.7,99.0,33.82,20.6,16.5,91.75,74.76,58.74,11.65,7.77,7.28,0.0,0.0,0.0,0.49,3.88,14.08,7.28,1.94,16.99,6.31,6.31,8.25,1.94,18.45,3.4,4.37,1.94,0.49,0.97,0.49,12.14,2.43,8.74,1.46,0.97,0.97,2.43,0.0,3.88,0.0,0.97,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.0,1.94,0.0,0.49,0.0,0.0,0.97,0.97,0.0,0.0,5.34,0.0,1.94,1.46,1.94,0.0,1.94,0.0,0.0,0.0,0.0,0.49,0.0,0.49,0.0,0.0,0.49,2.91,1.46,0.0,0.0,0.0,1.94,0.0,8.74,16.99,1.94,4.85,9.71,0.97,0.0,0.49,10.19,11.17,1.46,0.0,0.0,0.0,0.0,0.0,0.0,7.77,4.85,0.49,0.0,0.0,0.49,1.94,0.0
60afbcd31e7724c3c9236e8d,Truthful,Missing a deadline at work because of bad organisation,130,35.28,1.0,92.75,6.78,26.0,15.38,98.46,80.0,68.46,19.23,10.77,10.0,0.0,0.0,0.0,0.77,8.46,14.62,7.69,4.62,16.92,14.62,2.31,6.92,3.08,23.85,4.62,1.54,3.08,0.77,1.54,0.77,19.23,1.54,17.69,3.08,1.54,4.62,2.31,0.77,5.38,0.0,3.08,0.77,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,2.31,0.0,0.0,0.0,0.0,0.77,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38,0.0,0.0,5.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.0,0.77,0.0,0.0,0.0,0.0,0.77,0.0,2.31,5.38,0.0,1.54,4.62,0.0,0.0,0.0,6.15,11.54,0.77,3.85,0.77,0.77,0.0,0.0,0.0,6.15,3.85,0.0,0.0,0.0,0.0,2.31,0.0
61310da2b4b3b6636a548f13,Truthful,Ending a long romantic relationship,112,62.1,66.32,48.09,20.23,16.0,8.93,95.54,81.25,65.18,19.64,13.39,6.25,0.89,0.0,6.25,0.0,6.25,12.5,8.93,0.0,18.75,8.93,5.36,5.36,0.89,22.32,4.46,1.79,6.25,5.36,0.89,0.0,7.14,0.89,6.25,0.89,3.57,0.89,0.0,0.0,0.89,0.0,3.57,1.79,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.96,4.46,0.89,0.0,0.0,0.0,1.79,11.61,0.89,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,6.25,13.39,0.0,2.68,8.04,1.79,0.0,0.89,6.25,16.96,0.89,0.0,0.0,0.0,0.0,0.0,0.0,7.14,6.25,0.89,0.0,0.0,0.0,0.0,0.0
60733d6690d0d13013e9f40a,Truthful,None of them,95,61.72,8.68,99.0,69.9,13.57,23.16,94.74,73.68,63.16,16.84,14.74,11.58,0.0,0.0,0.0,3.16,2.11,16.84,10.53,1.05,17.89,7.37,7.37,8.42,1.05,13.68,3.16,4.21,5.26,0.0,1.05,4.21,7.37,2.11,5.26,1.05,1.05,0.0,0.0,0.0,2.11,0.0,3.16,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.79,5.26,0.0,0.0,0.0,0.0,3.16,7.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.68,0.0,0.0,13.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,1.05,4.21,0.0,0.0,4.21,0.0,0.0,0.0,12.63,9.47,2.11,2.11,0.0,0.0,0.0,0.0,0.0,18.95,6.32,9.47,0.0,0.0,1.05,2.11,0.0
652bea56d7736bf02261d534,Truthful,Taking the bus/train without the ticket,69,3.46,1.0,98.67,7.29,17.25,13.04,89.86,79.71,63.77,21.74,11.59,10.14,1.45,0.0,0.0,0.0,10.14,13.04,2.9,0.0,11.59,10.14,8.7,8.7,5.8,20.29,8.7,4.35,4.35,2.9,0.0,1.45,26.09,1.45,23.19,2.9,4.35,1.45,7.25,0.0,11.59,0.0,4.35,1.45,2.9,2.9,1.45,1.45,0.0,0.0,0.0,0.0,5.8,2.9,0.0,0.0,0.0,1.45,1.45,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,0.0,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,4.35,0.0,2.9,0.0,0.0,1.45,10.14,5.8,0.0,0.0,4.35,0.0,0.0,1.45,2.9,0.0,8.7,1.45,0.0,0.0,0.0,0.0,0.0,17.39,5.8,7.25,0.0,0.0,4.35,0.0,0.0
65182c5a0cadd3291661b9e0,Truthful,A job interview for your dream job,91,69.35,28.02,86.41,54.36,15.17,14.29,93.41,74.73,58.24,17.58,16.48,12.09,2.2,0.0,1.1,0.0,1.1,17.58,9.89,1.1,15.38,3.3,7.69,6.59,0.0,17.58,4.4,3.3,7.69,2.2,2.2,3.3,6.59,0.0,6.59,1.1,1.1,3.3,0.0,0.0,1.1,0.0,4.4,3.3,1.1,2.2,2.2,0.0,0.0,0.0,0.0,0.0,15.38,5.49,0.0,0.0,0.0,0.0,5.49,8.79,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,12.09,0.0,1.1,10.99,0.0,0.0,2.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,2.2,6.59,0.0,3.3,3.3,0.0,0.0,0.0,7.69,13.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,6.59,6.59,0.0,0.0,0.0,1.1,0.0
60feb05321b4a7b554700eb7,Truthful,None of them,189,48.87,80.61,70.98,20.23,27.0,11.11,91.53,77.78,65.08,14.81,10.05,3.7,5.29,0.0,0.0,1.06,4.76,12.17,6.88,3.17,16.4,10.05,5.82,8.99,0.53,17.46,6.35,4.76,8.99,7.94,1.06,0.0,7.41,3.17,4.23,1.06,1.59,0.0,0.0,0.0,2.12,0.53,3.7,1.59,1.59,1.59,0.53,0.53,0.0,0.0,0.0,0.0,9.52,1.06,0.0,0.0,0.0,0.0,0.53,8.47,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,3.7,2.65,0.0,1.06,0.0,0.0,3.17,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,2.12,0.0,1.06,1.06,0.0,0.0,0.0,0.0,0.0,5.82,12.17,1.06,1.59,8.47,1.06,0.0,1.59,4.23,11.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.94,3.7,4.23,0.0,0.0,0.0,0.0,0.0
609bc34e402e137642da6aa3,Truthful,Taking the bus/train without the ticket,75,10.19,1.0,99.0,39.67,18.75,13.33,89.33,81.33,69.33,20.0,10.67,10.67,0.0,0.0,0.0,0.0,9.33,17.33,9.33,1.33,10.67,6.67,12.0,10.67,4.0,17.33,1.33,1.33,0.0,0.0,0.0,0.0,16.0,4.0,10.67,4.0,0.0,1.33,1.33,0.0,4.0,6.67,4.0,2.67,1.33,1.33,0.0,1.33,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,12.0,0.0,4.0,8.0,0.0,0.0,0.0,5.33,16.0,2.67,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.33,4.0,0.0,0.0,2.67,0.0,0.0
602eda053a3b7ab564f938f5,Truthful,None of them,79,57.92,26.34,47.11,99.0,13.17,24.05,89.87,75.95,60.76,11.39,6.33,3.8,2.53,0.0,0.0,0.0,5.06,20.25,13.92,0.0,10.13,8.86,8.86,7.59,1.27,15.19,8.86,2.53,5.06,3.8,1.27,0.0,13.92,0.0,12.66,0.0,1.27,2.53,2.53,2.53,3.8,2.53,7.59,7.59,0.0,2.53,2.53,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,2.53,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,5.06,10.13,0.0,3.8,6.33,1.27,0.0,0.0,2.53,11.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.46,7.59,6.33,0.0,0.0,1.27,1.27,0.0
6134b6d0a2a4c604d0c48d5b,Truthful,Getting fired,82,27.64,1.0,94.28,58.42,27.33,17.07,98.78,76.83,62.2,17.07,12.2,10.98,0.0,0.0,1.22,0.0,4.88,15.85,6.1,3.66,15.85,12.2,4.88,7.32,4.88,18.29,6.1,6.1,3.66,0.0,3.66,0.0,14.63,1.22,13.41,2.44,0.0,4.88,1.22,1.22,6.1,0.0,2.44,2.44,0.0,1.22,1.22,0.0,0.0,0.0,0.0,0.0,9.76,8.54,1.22,0.0,0.0,1.22,2.44,1.22,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,8.54,0.0,0.0,8.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,0.0,2.44,0.0,0.0,4.88,6.1,1.22,1.22,3.66,0.0,0.0,0.0,8.54,13.41,2.44,2.44,0.0,0.0,0.0,0.0,0.0,8.54,3.66,1.22,0.0,0.0,3.66,0.0,0.0
662baf927447391832b41ecb,Truthful,None of them,124,53.75,1.0,98.81,94.37,13.78,15.32,98.39,78.23,56.45,20.16,18.55,16.13,0.0,0.0,1.61,0.81,1.61,14.52,7.26,0.0,14.52,5.65,2.42,8.87,0.0,19.35,6.45,4.03,4.84,1.61,2.42,0.81,12.1,0.0,12.1,4.03,0.81,1.61,1.61,0.0,3.23,2.42,7.26,6.45,0.81,3.23,2.42,0.81,0.0,0.0,0.81,0.0,9.68,4.84,0.0,0.0,0.0,0.0,4.03,4.84,0.81,0.81,2.42,0.0,1.61,0.0,0.0,1.61,4.84,0.0,0.0,4.84,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.26,0.0,0.0,0.0,0.0,0.0,0.0,7.26,8.87,1.61,1.61,2.42,1.61,1.61,0.81,6.45,10.48,0.0,1.61,0.0,0.0,0.0,0.0,0.0,12.1,6.45,1.61,0.0,0.81,0.0,3.23,0.0
6112862638be610c1af129c5,Truthful,Ending a long romantic relationship,217,21.0,13.91,79.1,20.23,19.73,8.76,94.93,82.95,64.52,26.73,24.42,13.36,1.84,0.0,9.22,0.0,2.3,11.52,1.84,0.46,17.97,4.15,4.15,8.76,3.23,20.74,2.76,1.38,8.29,3.23,3.69,1.38,9.22,2.3,6.91,1.38,0.92,1.84,0.0,0.0,2.76,0.0,2.76,1.38,1.38,0.46,0.46,0.0,0.0,0.0,0.0,0.0,17.97,5.53,0.46,0.0,0.46,0.0,4.61,11.98,0.0,0.0,0.0,9.22,1.84,0.0,0.0,1.84,3.23,0.46,0.0,2.76,0.0,0.0,1.38,0.46,0.0,0.46,0.0,0.0,0.0,0.0,0.0,1.38,0.46,2.3,0.0,0.0,0.0,0.0,0.0,0.0,9.22,12.9,0.0,4.61,6.91,1.38,0.0,0.92,4.61,11.98,1.38,0.0,0.0,0.0,0.0,0.0,0.0,11.98,5.07,5.99,0.0,0.0,0.92,0.0,0.0
